Population_ID,Generation,Population_Size,Mutation_Rate,Migration_Rate,Trait_Frequency_A,Trait_Frequency_B,Fitness_A,Fitness_B,Selection_Pressure,Gene_Expression_Levels,Allele_Frequencies,Heritability,Epistasis_Index,Inbreeding_Coefficient,Genetic_Drift_Index
Pop3,2,1134,0.0006,0.099,0.694,0.306,0.73,0.77,0.95,0.522469308,0.337196256,0.741164118,0.11030784,0.064265673,0.157634207
Pop4,4,1214,0.00324,0.063,0.416,0.584,0.81,0.86,0.94,0.768677359,0.535280907,0.684016112,0.341411523,0.116259084,0.166523205
Pop4,5,578,0.00399,0.023,0.602,0.398,0.75,0.82,0.91,1.041634215,0.492389156,0.790915042,0.363802393,0.056744635,0.151012959
Pop4,5,906,0.00454,0.033,0.61,0.39,0.72,0.8,0.9,1.13347822,0.55693021,0.652548956,0.375218223,0.185976297,0.142174919
Pop5,2,1108,0.00146,0.028,0.537,0.463,0.77,0.81,0.95,0.757887685,0.325941438,0.435917121,0.148155032,0.229802008,0.183870364
Pop2,2,1140,0.00479,0.087,0.642,0.358,0.79,0.84,0.94,0.639356074,0.531993515,0.5543827,0.475411913,0.10594253,0.061794007
Pop3,3,1282,0.00248,0.069,0.59,0.41,0.84,0.77,1.09,1.334930237,0.524593835,0.596608553,0.172473312,0.08553315,0.099637215
Pop5,5,1352,0.00412,0.085,0.368,0.632,0.77,0.74,1.04,1.484402181,0.524264038,0.24707349,0.349101361,0.240387683,0.087243122
Pop1,3,647,0.00363,0.091,0.449,0.551,0.91,0.8,1.14,1.025690182,0.541395067,0.526698175,0.189070432,0.111213108,0.198202094
Pop2,3,1877,0.00124,0.04,0.54,0.46,0.83,0.83,1,0.671679286,0.570587175,0.625592497,0.222886567,0.1222621,0.108408467
Pop1,4,1739,0.0028,0.087,0.468,0.532,0.89,0.77,1.16,0.772307327,0.6219956,0.300392782,0.318583417,0.087912468,0.159891905
Pop3,4,1684,0.00265,0.015,0.584,0.416,0.75,0.93,0.81,0.518390677,0.407928288,0.66837903,0.266877367,0.227387118,0.152708775
Pop1,4,966,0.00455,0.098,0.51,0.49,0.81,0.96,0.84,1.414298807,0.630019764,0.550263668,0.16409024,0.142238871,0.081812186
Pop3,3,1151,0.00491,0.036,0.47,0.53,0.86,0.8,1.08,0.617751083,0.499302273,0.771333071,0.168374561,0.190543647,0.085849652
Pop2,4,1162,0.00149,0.073,0.33,0.67,1,0.78,1.28,1.076516476,0.330823312,0.225453379,0.267257915,0.20295168,0.092192685
Pop2,3,614,0.00442,0.052,0.652,0.348,0.82,0.93,0.88,0.774055221,0.323420372,0.359195683,0.402913191,0.08546226,0.111669092
Pop4,1,735,0.00071,0.047,0.685,0.315,0.8,0.85,0.94,1.054178003,0.433695327,0.560932328,0.459185859,0.108423583,0.08514876
Pop4,2,904,0.00313,0.019,0.58,0.42,0.81,0.94,0.86,1.151420388,0.613958791,0.377935947,0.133651065,0.212117944,0.052947722
Pop2,1,1677,0.00309,0.064,0.677,0.323,0.77,0.75,1.03,1.329741804,0.583072374,0.628654498,0.257241563,0.090813838,0.181908959
Pop1,1,1477,0.00141,0.022,0.426,0.574,0.74,0.81,0.91,0.706421272,0.615445986,0.65540317,0.140098225,0.198483783,0.194841475
Pop1,2,1212,0.00319,0.085,0.568,0.432,0.85,0.9,0.94,0.510995829,0.506907623,0.261509578,0.106636992,0.235248081,0.101235558
Pop5,5,1520,0.0025,0.064,0.402,0.598,0.97,0.97,1,0.63688563,0.476079599,0.508312679,0.364687473,0.155802593,0.100776032
Pop1,2,1968,0.0016,0.064,0.472,0.528,0.86,0.96,0.9,1.400018642,0.358981011,0.505334333,0.340979777,0.185406822,0.051063772
Pop4,5,512,0.00445,0.03,0.399,0.601,0.89,0.95,0.94,1.373890078,0.431277101,0.421568462,0.165207646,0.201274328,0.152037603
Pop3,3,594,0.00367,0.066,0.68,0.32,0.93,0.88,1.06,1.097413102,0.473607746,0.759754918,0.193525133,0.211259912,0.173815984
Pop3,2,1810,0.00287,0.024,0.318,0.682,0.76,0.78,0.97,1.10051686,0.335440172,0.696503792,0.109483101,0.098763334,0.071991245
Pop1,3,1548,0.00307,0.044,0.639,0.361,0.85,0.88,0.97,1.165036675,0.388244781,0.618325629,0.433978882,0.012815865,0.073949952
Pop3,5,1295,0.00138,0.041,0.347,0.653,0.83,0.98,0.85,0.675371279,0.539290118,0.628595981,0.489876238,0.100469068,0.168512487
Pop5,3,1443,0.00082,0.033,0.501,0.499,0.91,0.79,1.15,1.414411946,0.594265246,0.477029686,0.154183815,0.168439057,0.142443612
Pop1,2,949,0.00216,0.054,0.542,0.458,0.82,0.73,1.12,0.918770525,0.699339005,0.752596713,0.192590086,0.112587596,0.056729084
Pop3,3,1285,0.00282,0.06,0.658,0.342,0.8,0.83,0.96,0.883138528,0.673245333,0.616757256,0.44736381,0.187240788,0.143382049
Pop2,5,511,0.00421,0.033,0.692,0.308,0.8,0.72,1.11,1.018917705,0.55702608,0.637388637,0.470585519,0.089245607,0.096337658
Pop2,5,604,0.00161,0.058,0.428,0.572,0.79,0.95,0.83,0.546965967,0.468499221,0.717014542,0.267850953,0.158686035,0.105308773
Pop3,5,1161,0.00061,0.071,0.564,0.436,0.94,0.72,1.31,0.666283369,0.554470946,0.364442954,0.120248989,0.046604951,0.165459713
Pop5,3,847,0.00274,0.024,0.315,0.685,0.95,0.75,1.27,1.238033616,0.614260647,0.684242542,0.115756733,0.187342359,0.171640279
Pop5,1,1917,0.0027,0.093,0.407,0.593,0.97,0.99,0.98,0.582798668,0.347334476,0.317144362,0.329579946,0.136423992,0.110053494
Pop3,2,502,0.00115,0.073,0.6,0.4,0.78,0.72,1.08,1.103152109,0.463961956,0.407205171,0.257158044,0.051016097,0.19207294
Pop3,2,1049,0.00277,0.086,0.496,0.504,0.75,0.93,0.81,0.74534911,0.635920914,0.401366273,0.111460971,0.072977793,0.110969408
Pop1,1,1514,0.00235,0.047,0.454,0.546,0.77,0.77,1,0.889295614,0.453533181,0.787115281,0.333300957,0.187152177,0.165775405
Pop5,4,532,0.00244,0.084,0.375,0.625,1,0.72,1.39,0.788693737,0.528748908,0.713922334,0.104521015,0.120650309,0.12258159
Pop2,1,887,0.00308,0.091,0.673,0.327,0.78,0.75,1.04,0.855672716,0.535107744,0.620701917,0.414948783,0.05400786,0.184629849
Pop1,5,1901,0.00318,0.076,0.668,0.332,0.75,0.98,0.77,1.219045905,0.373790501,0.636234057,0.222573129,0.241817798,0.186164187
Pop4,5,1930,0.0046,0.099,0.392,0.608,0.86,0.78,1.1,0.797121716,0.444894177,0.537243677,0.116103201,0.178781255,0.063112521
Pop1,2,1283,0.00483,0.093,0.587,0.413,0.84,0.75,1.12,1.06640464,0.433804515,0.7682544,0.335340888,0.239283708,0.190474
Pop5,1,1228,0.0029,0.081,0.458,0.542,0.8,0.74,1.08,0.976050402,0.310478683,0.497755252,0.259073766,0.106776261,0.173830226
Pop3,5,1056,0.00308,0.013,0.632,0.368,0.88,0.85,1.04,1.163671165,0.309676706,0.428310626,0.489520165,0.118775085,0.168696607
Pop3,4,1052,0.00358,0.05,0.448,0.552,0.95,0.96,0.99,1.436829739,0.632678817,0.297821202,0.317679465,0.224488804,0.080136701
Pop3,1,537,0.00088,0.037,0.306,0.694,0.82,0.79,1.04,1.232572097,0.409228324,0.671723391,0.210095672,0.131262335,0.170767881
Pop2,5,574,0.0032,0.028,0.477,0.523,0.86,0.89,0.97,0.714940379,0.507231506,0.640666359,0.383775546,0.176819728,0.17751991
Pop1,3,1630,0.00215,0.067,0.346,0.654,0.98,0.91,1.08,0.531183135,0.419490229,0.430613023,0.208596801,0.063043219,0.09337255
Pop3,2,1954,0.00175,0.056,0.68,0.32,0.8,0.72,1.11,0.762264044,0.676271698,0.215116048,0.461697317,0.111681617,0.192839012
Pop5,3,1044,0.00073,0.049,0.521,0.479,0.81,0.91,0.89,1.095077931,0.403718704,0.703398397,0.249888788,0.030862466,0.057479022
Pop1,3,1903,0.005,0.048,0.676,0.324,0.94,0.83,1.13,0.551425813,0.471862725,0.20685079,0.319947425,0.051495009,0.072486388
Pop3,3,1378,0.00094,0.052,0.524,0.476,0.84,0.81,1.04,0.996366247,0.6490921,0.622219868,0.120229242,0.000235854,0.130637171
Pop2,3,657,0.00462,0.064,0.537,0.463,0.73,0.87,0.84,1.096842849,0.636773427,0.782154266,0.270448495,0.009816263,0.136368871
Pop1,1,724,0.00178,0.061,0.63,0.37,0.97,0.95,1.02,0.834243891,0.374440567,0.462596797,0.432945416,0.244320956,0.146772512
Pop2,4,579,0.0041,0.058,0.594,0.406,0.91,0.74,1.23,1.270912204,0.621057324,0.340984043,0.422259522,0.060588424,0.052545369
Pop1,4,1339,0.00346,0.051,0.541,0.459,0.82,0.77,1.06,0.606598253,0.483274755,0.622922606,0.189727424,0.165827677,0.194055016
Pop3,4,910,0.00052,0.078,0.435,0.565,0.81,0.96,0.84,0.575137782,0.493187549,0.690276885,0.190431628,0.209774925,0.056688214
Pop2,4,1573,0.00339,0.088,0.387,0.613,0.95,0.9,1.06,1.228188756,0.353391989,0.52785819,0.426922125,0.137665115,0.071459293
Pop3,2,1081,0.00352,0.066,0.669,0.331,0.8,0.72,1.11,0.995491316,0.332240606,0.780221165,0.472159368,0.038286125,0.052102178
Pop5,3,1926,0.00372,0.068,0.477,0.523,0.89,0.99,0.9,1.188402396,0.591175723,0.231001233,0.138144369,0.182029109,0.135028765
Pop1,2,1299,0.00252,0.017,0.591,0.409,0.84,0.83,1.01,0.934827339,0.498584461,0.502877359,0.280023456,0.150062853,0.189840033
Pop5,1,1621,0.00291,0.057,0.377,0.623,0.84,0.89,0.94,0.746402033,0.474740281,0.631072368,0.234981712,0.182812647,0.149892075
Pop5,3,1036,0.00497,0.039,0.612,0.388,0.97,0.9,1.08,1.319102318,0.591803291,0.717584283,0.448275382,0.192436656,0.17339862
Pop3,3,583,0.00309,0.032,0.398,0.602,0.73,0.94,0.78,1.299415879,0.60620516,0.307553367,0.133409966,0.243852592,0.051992181
Pop2,1,1297,0.00412,0.066,0.495,0.505,0.79,1,0.79,1.194696471,0.363563267,0.680002089,0.184450377,0.14339082,0.131302295
Pop1,1,851,0.0036,0.029,0.608,0.392,0.91,0.74,1.23,0.772145137,0.54409006,0.531624245,0.400987335,0.085410278,0.118934447
Pop3,2,942,0.00338,0.079,0.419,0.581,0.7,0.78,0.9,1.090230667,0.354141633,0.437932209,0.12051754,0.162116139,0.124845192
Pop2,1,1570,0.00177,0.052,0.396,0.604,0.98,0.95,1.03,0.860973897,0.600550034,0.279029017,0.297014152,0.017110177,0.060831978
Pop2,3,1466,0.00079,0.091,0.444,0.556,0.71,0.94,0.76,0.591582073,0.562782063,0.719177455,0.276842814,0.22434933,0.152665304
Pop3,3,1837,0.00334,0.04,0.581,0.419,0.82,0.88,0.93,1.417313575,0.682645848,0.294363925,0.233760472,0.029845253,0.125483062
Pop5,3,616,0.00253,0.038,0.436,0.564,0.97,0.94,1.03,0.636818631,0.327583207,0.385872716,0.257828926,0.081960709,0.164772327
Pop5,2,1655,0.00287,0.064,0.623,0.377,0.96,0.72,1.33,1.450237354,0.322821888,0.374027319,0.311976235,0.203936345,0.122793595
Pop1,3,1525,0.0049,0.068,0.512,0.488,0.93,0.98,0.95,0.946005773,0.41287483,0.722848421,0.164546943,0.149328095,0.072407245
